-2.1693,-1.0939,-1.1739,4.9931,-0.41254,8.2297,2.9846,3.0934,3
-2.1307,-2.2453,1.4596,-1.0476,-1.7085,16.015,7.5021,0.5806,1
-0.5217,2.3498,6.0603,0.86735,6.0581,8.2951,0.29945,5.3574,2
1.222,-1.3229,-1.6947,3.2514,0.26917,-0.28142,-4.3431,0.32545,3
-0.56796,-0.60671,-1.032,-1.3448,3.3393,7.9672,-2.138,2.7352,1
1.4373,1.5035,5.1131,-0.84292,0.11663,5.9745,-0.30398,1.1534,1
0.49411,-0.50992,2.6923,-1.2956,3.2686,-0.62543,9.734,5.5246,1
2.9175,3.4871,6.4018,-2.9202,3.8613,9.5464,3.2295,4.0342,2
0.90843,0.92819,-0.10924,3.643,1.5222,-2.3243,0.25917,0.77383,1
-2.6778,-0.4527,0.19988,-0.61287,4.9947,2.1219,3.9179,3.0424,1
1.9769,-1.225,2.2896,1.9586,5.4891,4.9436,-0.68838,1.3207,1
-2.2919,1.4234,-1.2134,0.018461,1.6438,2.024,2.6767,-0.10899,1
-0.72544,-1.393,-0.99176,2.4385,0.68032,1.4007,-3.5099,1.0288,1
-2.0658,-1.8422,-1.1141,3.6313,-1.5596,0.52241,2.1758,3.7411,1
-1.2319,0.83413,0.42851,3.9284,0.45404,-0.39579,-1.0984,0.75009,1
-3.1171,-3.6794,4.4946,1.0442,5.9543,7.8012,-1.9163,2.9855,2
-1.2927,0.29621,-0.37375,-0.072695,6.2536,-1.5355,-0.55314,1.0663,1
0.61404,2.719,5.493,0.025414,4.7901,6.8234,0.26695,7.4491,2
-0.46517,5.9329,-1.4879,2.343,-0.17053,2.0218,10.105,4.6874,3
1.3669,1.9884,1.4978,0.33218,-0.12236,0.86967,0.9188,-0.96239,3
-2.4576,1.5837,3.206,0.30666,0.01526,7.723,-11.234,4.6836,2
2.5821,1.4698,5.0593,1.8539,6.2328,6.7275,3.6903,5.053,2
-0.82985,-1.3863,4.4951,-1.2203,1.3874,-2.2702,6.4106,4.9312,3
1.5865,-4.4524,1.88,-2.5621,7.5881,9.7355,-0.9463,4.3962,2
0.22904,3.5048,2.7727,-2.2267,1.1146,6.8286,4.8216,6.8523,2
-0.977,-0.016764,1.246,6.3352,1.1173,10.15,-0.71395,5.5415,2
4.6472,-1.5182,0.9429,1.0309,0.68205,0.61796,-3.7082,-1.1055,1
3.3613,2.4673,5.1072,3.14,2.0796,7.2219,-1.4847,5.018,2
1.6155,1.4423,3.1274,4.3911,-0.78033,6.463,1.7125,5.22,2
-1.2937,-1.6725,5.3377,-1.7238,7.0049,10.415,3.8963,4.1919,2
-1.7714,3.6063,2.1602,-1.9498,-1.6412,-1.8324,0.18181,4.914,1
-0.33627,0.97168,4.1207,0.039288,-1.4046,10.757,4.1683,1.0188,3
-1.6738,2.1674,1.5744,-0.64889,0.33855,1.4645,0.41753,0.27376,3
3.1123,2.8292,6.7879,6.3506,7.4656,3.2195,4.038,6.5951,2
-1.6686,0.39532,4.3927,3.5557,1.2694,8.2283,-1.8073,3.6838,2
2.0106,0.90438,6.1549,4.9317,1.359,6.4145,3.3691,7.5393,2
2.2593,2.5538,3.4531,-1.7683,3.7727,2.638,5.5263,4.493,2
0.027228,-0.92001,0.077309,-0.45626,-0.20791,2.4811,4.144,4.2462,3
-0.64573,-0.77917,2.6877,-0.35048,-1.037,7.999,-4.1856,1.9543,3
2.3957,1.6718,1.3629,-0.13107,-0.61823,2.8195,-4.253,1.6289,3
-1.2858,-1.4234,-1.1933,-0.001941,3.1967,-1.7832,9.8277,1.0957,3
-0.72708,0.93162,-0.90522,2.3528,1.0527,-1.1125,0.74306,-1.6356,1
-1.692,-5.4318,4.599,2.547,3.539,5.9342,4.5431,4.657,2
-1.5485,0.011218,0.58627,0.93831,-0.83179,-0.1298,0.35837,1.1035,1
2.8726,2.3094,-0.55851,-0.66183,4.286,5.9562,-2.8715,-1.3242,3
0.22689,1.1575,-0.42497,-0.99857,1.4842,-3.5849,1.858,2.5056,1
-0.78091,-1.7706,-0.26787,2.2733,0.49631,-0.64483,0.21237,-1.7054,1
-0.64647,5.4868,-1.4451,3.2222,-0.49759,14.755,15.493,-1.3287,3
0.39941,-1.2047,0.65425,-0.11022,0.38666,-2.4145,-0.42896,-0.72345,1
3.1496,3.0445,0.55263,1.3752,3.4495,-0.23388,-1.5915,1.4035,3
0.46828,0.34488,0.12836,-1.5713,-0.1898,-1.8258,-0.44188,1.2372,1
-0.090148,-1.0311,-1.403,0.63378,0.20195,-0.19224,-0.44796,0.45213,3
2.3617,0.472,-0.11066,-1.0914,2.8539,-2.0709,-1.6315,2.3511,1
3.0913,8.0892,2.9843,2.6026,-1.4015,-3.49,-2.6991,0.058061,3
2.7108,-0.80234,-1.2487,1.8285,4.5466,-1.6024,-2.7982,-0.34835,3
-1.7831,0.98091,1.6046,3.4419,-1.6373,2.0027,1.5502,-0.7508,3
1.0503,2.1285,2.4691,1.5282,2.2675,4.4127,2.1238,6.9582,2
-0.54431,0.1548,3.1753,-0.023438,0.71048,1.3576,10.889,-1.397,3
1.3153,-2.8065,2.5082,2.2141,3.2704,9.3526,2.5213,0.1481,3
-0.15435,1.427,3.0502,4.2421,6.0721,6.0758,-2.5593,6.4845,2
1.6264,-1.7212,5.3405,-0.51444,-0.041329,3.71,1.3604,4.2387,3
3.5956,-1.9999,0.23523,3.432,3.1094,-1.5414,12.192,0.54488,1
0.65888,-1.1996,-0.1901,4.4913,1.4247,-0.36255,-1.6145,-1.3179,1
1.7899,3.2626,5.7829,-2.7413,7.2753,9.6966,5.2442,5.8336,2
-0.48145,-1.8415,-0.45648,1.2083,-0.34836,-4.7106,1.2657,2.8854,3
-0.8681,4.3601,1.1553,1.5396,0.54272,2.0916,2.1485,3.6219,3
-2.1931,4.029,5.0853,4.8634,4.4736,4.2276,-1.1117,2.5851,2
-0.031451,-3.7434,4.6711,-0.31942,7.7392,6.0214,2.9763,3.2974,2
3.1772,1.1132,3.0367,5.2449,0.11965,0.029829,8.0692,-1.1682,3
1.6318,-0.72099,0.40358,-0.73505,1.0759,-3.2931,-3.1952,4.2355,1
-1.6793,-2.8177,0.53221,-1.8764,-1.0275,4.5497,2.5816,-1.0887,3
-1.441,-0.96059,5.6618,5.4033,7.6693,8.8454,2.3224,6.3299,2
-1.3089,-0.89722,0.3184,-1.7541,0.043733,3.5568,-2.035,-0.39968,3
1.9926,1.0579,6.0222,2.0335,1.4934,2.0205,-3.2536,1.2938,3
2.6023,0.69078,1.018,4.3259,1.8076,-3.2277,-2.847,1.9916,1
0.6506,-0.43009,4.4808,1.1505,0.74865,8.3091,5.0211,1.1304,3
-0.71722,-2.0297,2.854,-0.26807,0.40913,0.95646,-0.27398,6.5438,3
-1.5545,-1.08,1.5658,-1.377,1.6754,-3.1776,3.7065,0.76055,1
-0.98545,3.6864,7.6245,-11.868,3.8826,9.4732,-2.7047,4.5814,2
1.7491,0.40665,1.2878,0.23489,0.95775,-3.0285,2.5365,-1.3224,1
-0.37285,-0.82572,-0.091089,-0.57835,0.56773,-4.3249,-1.1585,-0.51057,3
-2.7365,-0.73863,-1.2501,-1.7645,-1.529,-0.93284,-3.7953,4.0629,1
-1.3189,2.8413,-1.4732,-0.38703,-0.47259,-2.9039,-1.9456,-1.0445,3
4.604,-0.7293,0.70802,-0.32313,-1.1721,10.85,1.0452,0.35171,3
-0.071411,-0.67834,6.3965,6.0157,5.6935,0.055468,-4.2028,3.9272,2
6.9631,2.8469,-0.56167,0.06912,2.4145,-2.6698,3.2081,0.18102,3
2.9041,0.63758,6.0078,-0.70757,3.954,9.984,1.0862,1.6489,2
1.4397,-1.7057,5.5013,1.3809,5.8378,10.648,1.9475,2.4823,2
-2.0671,-0.56086,2.2726,6.7708,4.4054,5.0834,3.1193,2.323,2
1.0643,0.16524,0.28328,0.41033,3.4726,1.3768,-1.2925,4.2334,3
-0.38095,-0.95921,1.9892,0.017796,2.3334,8.7737,4.4164,1.99,1
0.597,3.0804,0.048699,-0.006111,0.80926,-0.7473,3.1915,-0.45708,1
0.28305,4.5844,1.5626,4.119,-1.3798,1.2725,-2.683,1.7374,3
-0.30092,0.44615,-1.6949,3.2762,-1.7678,2.0438,-2.5507,-1.4216,3
1.7743,2.4043,6.0332,-4.3173,4.6767,4.3915,1.9195,7.0712,2
0.2854,4.5455,2.4901,1.0031,-1.7,3.4487,-2.3394,3.3564,3
2.0987,2.9895,1.6012,1.0819,0.57767,3.699,-0.68513,-1.2855,1
2.2155,-3.9216,6.1855,-5.7845,0.43321,5.3482,4.2743,-1.3888,2
3.0873,-3.4618,5.6443,-0.60412,4.5122,5.1207,0.40436,2.86,2
2.7401,2.3094,0.49878,2.0026,-0.93111,-4.0463,-0.49198,3.5511,3
-2.4145,0.047472,-0.62042,0.091846,1.9288,7.3891,-3.6313,1.2025,1
-1.7293,-0.40025,0.28643,1.2641,4.8987,-2.781,-1.9743,-0.9429,3
-0.98457,-2.136,2.6826,2.3735,-0.95883,-1.7924,12.26,5.4482,1
1.3764,1.227,6.7145,4.468,3.0664,0.78766,3.3423,7.1761,2
-0.31534,2.9593,0.96211,-0.81826,0.88134,-0.69982,5.3602,2.4961,3
0.66116,0.50869,1.8013,-0.7218,7.355,-3.8402,2.4778,2.9386,1
3.0432,0.76212,7.3334,-6.5054,6.631,3.6643,3.8652,-0.095573,2
-5.5953,-1.7667,6.1216,-0.76563,4.3286,6.8874,1.3921,1.3136,2
2.9709,1.1319,1.8924,0.67051,4.3523,-3.1521,0.73847,2.0605,1
0.16645,-1.4535,6.4044,1.8037,6.7541,3.5631,3.9887,5.5361,2
-1.3176,-2.3174,3.9176,0.74932,0.86717,-1.0438,6.8809,3.032,3
1.4597,0.76085,-0.8243,1.5248,2.9386,0.6291,-0.72508,6.2036,2
0.13303,0.24255,6.1521,5.0295,7.3333,9.399,-0.52192,4.9521,2
1.5193,-1.9881,0.33318,0.7148,0.5394,-2.2088,4.2696,-1.0997,3
-1.375,-0.23111,5.2698,0.33969,-0.51568,-0.34523,8.5962,1.3856,1
-1.3308,3.0916,-0.064995,-1.1765,-1.4654,2.8907,-2.5709,-0.22072,1
-2.6281,-0.86418,5.1913,-0.3945,0.090236,2.6771,1.7324,0.30023,3
2.8437,-0.72659,-1.2881,2.7707,-0.90751,-3.3855,18.781,9.2552,1
-1.4448,-1.4804,2.5474,-0.61133,0.42937,3.2543,-2.4454,3.2737,1
0.25692,-0.38931,1.1684,0.40237,-0.15702,1.9921,-3.3291,1.8239,1
-0.060337,-0.04923,5.0292,0.25732,0.16424,0.7686,0.14491,1.9085,1
3.2627,-0.7539,6.8492,3.212,4.22,10.684,4.6175,0.053016,2
0.37054,0.96396,5.6347,-1.3849,5.5394,2.5853,1.6793,5.9892,2
-0.70901,0.29998,5.249,5.0128,6.5383,-1.9939,2.9772,5.2154,2
-1.9421,0.024462,3.8199,0.27981,-1.9707,-2.7738,0.05953,2.1289,3
-0.46704,0.34182,-0.035393,1.5813,4.1294,2.1191,-2.0951,4.5813,3
-1.6697,-0.73904,-0.093296,0.99152,0.84507,-4.0447,2.9692,-0.90245,1
2.5588,2.0404,3.2769,0.94224,-0.4284,-1.1346,1.6012,-0.47779,3
2.4054,-1.0482,5.3651,4.0988,6.8448,6.8833,-0.37647,6.7478,2
0.80964,-1.4435,4.1345,-2.9621,5.3349,7.5201,3.3037,3.2847,2
1.4189,-1.8531,3.2378,0.46098,0.32552,3.8447,1.2187,4.9784,1
-1.4273,0.50614,0.015461,2.8406,0.073642,-4.7757,3.1285,1.4752,1
2.1177,2.1064,6.3644,4.4931,6.1996,-1.3,4.1707,6.6621,2
-2.079,0.34025,9.3426,3.8611,1.3477,-0.31984,-1.0237,8.6264,3
0.01215,1.6816,4.9022,-1.2109,5.7935,7.5139,2.5083,3.1151,2
1.7167,-0.60626,1.3236,-0.2208,2.013,1.925,-3.5538,1.7741,3
3.4798,3.4798,1.2078,-0.21466,4.6262,7.3284,4.7414,3.0197,2
-1.73,-2.2038,0.96807,1.433,-1.2312,-2.3284,0.10788,-0.48813,3
-1.6626,-1.1159,-0.36526,1.4119,-0.18898,-1.0754,12.119,5.1747,3
6.0262,-2.4224,-0.001054,-1.8103,0.18049,1.8736,0.26493,2.243,3
-1.5387,-0.32323,0.31855,0.66525,2.4622,-4.3349,3.4317,2.9764,1
2.5112,2.1641,6.2335,4.2348,3.697,-0.27965,0.2885,5.5008,2
0.81863,-0.28125,7.0581,-5.6059,4.5881,1.5769,3.0085,7.7407,2
0.73026,-0.96383,1.7262,4.5394,-1.5415,-1.5298,3.6413,1.9814,3
-0.84571,3.1411,-0.91174,1.4748,-1.1012,0.48357,-3.3003,-1.0825,3
0.80067,2.9038,6.1588,-15.671,5.6064,7.2295,5.3539,4.4476,2
2.2855,-0.073685,3.1923,-5.5134,4.2909,9.1275,-9.5301,0.84239,2
-0.21502,0.97342,1.6883,5.665,2.1626,0.5172,3.0379,5.2575,1
2.3253,2.8963,3.8134,2.262,4.5554,6.9564,2.1438,5.3927,2
0.76248,-1.0782,1.2937,0.18041,2.1438,-2.5925,-4.7202,-1.8811,1
-1.3258,5.6561,4.4019,-0.077388,1.4559,-2.1586,-0.17825,0.1738,3
0.49251,-1.2573,7.6652,-0.41439,-0.52408,-3.6657,10.793,1.6673,1
3.3477,1.0103,4.6406,-2.1478,5.695,7.2052,-2.0556,3.0063,2
0.75428,-0.3772,2.9343,3.6587,6.0849,8.3332,1.2541,7.8187,2
4.1694,0.50798,0.55981,5.3487,3.9265,13.283,-0.63878,1.8715,3
0.03727,-1.4351,-1.7077,1.0756,8.3893,-2.4633,-1.6685,-1.2569,3
-1.278,-1.7021,0.059378,-0.94396,1.9066,-1.1198,-3.8369,0.7597,1
-1.4074,-3.0059,3.591,3.1725,3.0629,-0.089211,4.7529,5.0206,2
1.2453,-0.005136,-0.19795,-1.219,0.77689,-2.9562,-1.6749,0.54469,1
-2.4134,-1.0001,-0.21337,3.1816,3.6219,-1.903,1.3415,4.1873,3
0.79645,-0.14319,-0.41834,1.6556,-0.11504,3.8145,-0.10974,3.2279,3
0.55455,-1.8141,-0.30222,-1.7983,-0.50335,6.5457,-4.902,-0.3784,3
1.0585,-1.6423,0.8871,2.8301,-0.36984,1.455,2.7049,-0.66647,1
1.9311,0.10585,7.2091,2.9393,5.8366,5.4345,2.9265,7.2285,2
2.7129,-1.8133,1.2721,-0.82025,-0.89464,-0.96911,2.6588,2.4212,1
-1.3985,-2.6354,1.9205,-1.6554,6.5691,7.8394,-1.2985,4.6082,3
1.8308,0.62297,5.8285,0.20922,5.0839,8.3183,2.5611,4.298,2
-0.20516,-2.1703,4.5194,4.464,4.7641,6.6372,-0.064987,5.7298,2
2.7188,0.74107,1.2108,-1.8438,2.4221,3.0849,-1.0586,2.3033,1
-1.0144,2.2802,7.1564,1.7105,3.7868,4.2075,-1.6103,6.4271,2
2.3583,1.2224,1.9248,-6.023,4.9863,7.867,3.5563,5.6133,2
-2.356,-2.1189,-1.8686,-1.8249,1.2345,14.39,-0.21507,5.9359,1
-1.2024,-1.4776,1.9339,-1.4082,3.8446,2.6483,-3.248,-0.82637,1
4.8319,-1.5405,-1.0523,2.8782,3.9708,1.5003,-4.6941,3.0267,1
-0.55494,4.3799,0.10905,-0.070529,-1.7055,0.38144,-0.24305,-1.0647,1
0.6589,0.10783,-0.7486,3.5201,0.10933,3.3831,0.90565,0.66764,3
-1.0737,3.2364,-1.0765,-0.89627,-0.13672,-0.15488,-1.0336,3.6982,1
-1.9274,2.2623,1.189,1.2083,-0.23309,-2.0382,-1.2857,2.1259,3
1.5818,-0.83156,6.1435,2.9779,2.1549,0.48911,3.42,6.2195,2
1.4579,0.22951,7.6306,-11.999,3.9845,8.9807,1.0803,6.3446,2
-1.3102,1.985,1.1631,4.3175,-0.90609,7.4429,8.297,-0.3109,3
-1.8914,-0.99602,2.6879,1.4653,6.7438,-1.8627,1.3595,0.059439,3
-0.42935,2.422,1.7863,0.65193,-0.14618,6.1571,9.9883,-0.93394,3
-0.023486,-2.2288,-1.1324,2.1197,0.42568,2.6855,-1.1732,-0.4843,3
-1.3688,-0.14111,3.9078,-1.1939,0.60708,-1.4602,-0.69584,-1.0444,1
1.5051,5.8101,-0.38332,6.4255,0.65381,1.7516,-1.9572,0.99571,1
-2.6366,0.26078,-1.4667,-0.61569,1.8072,7.2393,-3.3021,-0.89524,3
2.7129,-1.8133,1.2721,-0.82025,-0.89464,-0.96911,2.6588,2.4212,3
-2.085,-1.1236,0.82181,3.3438,-0.90111,7.4209,-4.5282,2.5084,1
2.8399,3.673,6.9563,-3.8414,6.6029,3.7273,3.5454,6.7738,2
-1.5824,-1.3122,0.82013,-1.301,1.0836,6.3314,-3.0721,2.556,1
-2.8242,0.28607,1.2325,0.4916,2.163,2.061,-2.643,2.831,1
1.3716,-1.1078,-1.1359,-0.82332,0.80618,1.9291,-2.6283,4.5104,1
2.0093,3.6666,4.6233,-8.6918,7.674,9.1931,1.6343,-0.23847,2
0.55209,-1.4371,-0.11547,2.1144,-0.96797,0.16208,-2.2942,0.62311,1
0.39934,2.4302,2.2373,0.77502,2.5011,-3.7507,0.47441,-0.4249,1
-0.46501,3.9767,0.30206,-0.025601,0.79874,5.447,5.8206,1.1114,3
3.3236,2.2405,4.7137,3.4808,6.6354,2.0316,2.3341,5.2439,2
1.7863,1.8644,8.0027,4.5705,5.053,0.73407,4.4279,2.5846,2
0.54681,1.8075,4.1165,-2.5835,5.6792,2.2716,0.69666,6.6936,2
0.44789,0.53593,0.67802,4.1099,4.2495,-3.3291,-2.2018,-1.8529,3
-2.4041,-2.1355,-0.49362,0.015683,-1.8928,2.3433,1.1043,-0.36793,1
-0.6346,-1.4174,1.5635,1.3386,1.6595,-2.8828,-0.73259,2.8085,3
-0.82819,1.3299,4.8999,-1.1122,-1.2287,3.7775,14.298,-1.1927,1
0.22136,1.0844,1.5672,-0.008799,3.3393,-3.271,3.3996,3.7347,1
0.13912,-1.2243,3.3559,2.4968,4.051,-0.20883,-2.6324,0.031842,3
-0.90203,-2.7121,-1.1171,0.90815,-0.81866,-1.238,5.9391,1.9346,1
-1.1448,1.495,0.02923,0.96097,-0.15759,1.1856,-0.39343,-1.7629,3
-1.223,-1.3592,0.9316,1.7123,-0.50152,3.0043,2.4444,3.4336,3
-0.95564,-0.34876,0.948,0.046182,-1.4873,-1.4477,4.1292,6.7651,3
1.8562,0.68771,-0.54734,3.2979,-0.87645,-0.22632,-1.7999,-0.55672,1
1.9213,2.5714,3.9548,2.6613,-0.63916,7.2628,2.1272,4.3803,2
-0.3146,-0.45755,5.8971,3.3936,3.1505,8.0413,2.2437,5.5934,2
3.2273,-1.6665,6.5036,1.7225,4.9254,-2.8608,-3.887,6.5575,2
1.1504,-5.9783,5.6144,2.7198,5.4527,6.3724,-0.17736,5.3738,2
-1.1549,5.8743,-1.6824,0.13921,4.2644,4.5126,9.2074,2.2031,1
1.349,0.95133,-0.62686,0.46677,1.0371,-0.49773,5.4914,1.552,3
-0.84698,-1.4817,7.1429,2.4627,7.1394,2.6859,-1.0869,4.1351,2
-1.4539,2.2779,1.2984,-1.1878,1.7704,5.3124,0.74321,-0.87203,1
-1.6407,2.4769,-1.6732,1.7029,0.20957,16.964,0.1821,1.7573,3
-0.29908,-1.3202,0.77747,-0.38845,1.2946,-0.31626,-4.5721,-0.019434,1
2.6947,-0.96002,2.6458,0.94235,1.6152,4.3734,6.1316,2.1019,3
-1.7181,1.2772,-1.7496,-1.7922,0.016992,0.060486,1.3432,0.023768,3
-2.2396,-2.5933,4.4805,0.086411,-0.24088,-3.9998,-4.8663,-1.9067,1
1.1965,-1.0434,-0.77392,1.2513,1.316,-1.5141,7.1284,1.386,1
-1.652,-1.3924,1.013,-1.2516,-1.2415,-3.011,-3.5921,-1.1264,3
5.5033,-0.18197,1.8657,0.91166,6.2192,-0.56334,-3.2738,0.5946,3
2.628,0.72576,0.27633,3.5994,-0.069681,1.6688,1.831,0.37067,1
-4.137,3.6163,5.5,5.865,5.7121,2.6501,-1.9858,7.6642,2
0.29779,-2.357,0.13672,1.7161,0.34831,4.714,-2.9354,0.82924,3
-1.375,-0.23111,5.2698,0.33969,-0.51568,-0.34523,8.5962,1.3856,3
1.6731,1.8185,5.9955,-0.16159,2.676,-3.3558,0.20427,0.38076,3
-2.8687,-0.081229,2.7869,0.92905,-0.87853,2.667,0.47438,-1.1355,1
-2.1319,-2.7781,1.9717,2.068,-0.025249,-3.8093,-0.53432,0.7309,3
-0.6703,0.70603,4.6287,1.6954,1.987,-1.5343,-2.3564,-0.6115,1
-1.5221,-1.1219,4.0786,-0.30775,-1.5281,0.9807,-0.49392,4.5079,3
0.64677,0.20122,1.5459,3.9736,1.2462,6.9189,-1.1359,1.6893,1
-0.77422,2.9026,6.3699,5.6595,5.684,4.3881,4.7736,5.804,2
-1.1517,-1.4435,-0.8655,0.59603,3.4621,0.54567,-2.1259,0.81906,1
-2.2887,1.1518,2.4585,5.9592,5.361,-10.183,1.3619,6.1136,2
-2.4368,-0.53129,-0.13506,1.9947,0.004548,0.46375,5.3371,0.42727,1
-2.2842,-1.2535,-0.99193,-1.8334,0.53062,-0.4379,-2.8127,1.3798,1
0.7551,0.00384,0.43023,3.415,-0.38364,2.9663,-3.4777,2.895,1
0.48642,-2.4597,6.5868,-0.77302,6.5179,1.7026,4.9254,6.3805,2
-0.28313,-1.5666,4.6362,5.2819,5.7717,4.8573,-0.3104,5.4834,2
-1.3134,1.4781,-0.97031,-0.34223,-0.63998,-0.76391,-3.0536,8.7045,3
-0.28317,3.3633,4.1055,0.32597,7.5693,9.0039,3.862,3.1421,2
-0.76892,0.002265,1.573,-0.51852,2.9803,-1.1686,-3.8095,1.736,1
3.4123,0.81139,4.4944,-9.4429,6.949,2.3384,2.2805,4.8277,2
-2.1111,-2.326,-0.65834,3.0288,-1.477,-1.6409,4.6449,1.3922,1
1.1259,-2.3839,0.2197,0.78021,4.2057,1.1606,1.8087,2.8093,1
2.3245,2.3625,5.7533,-3.7173,2.2636,8.3279,3.865,2.4773,2
0.55029,-1.8957,3.2962,-0.72218,-0.61399,-0.42431,-1.5624,0.45474,3
-1.4388,0.3508,7.1651,1.4362,-1.0215,-1.6365,-3.2564,2.6737,3
2.8096,2.4064,3.6443,3.4245,7.0302,9.3657,2.6528,5.8895,2
3.517,-2.275,0.89906,1.3107,0.4462,4.3239,7.7947,0.45858,3
1.9553,2.4857,5.6913,-2.8847,6.3811,6.5353,1.2349,3.7204,2
3.1323,0.76163,5.493,-1.3568,5.8161,2.56,1.4447,4.7963,2
-2.0591,-1.8707,-0.8442,0.71301,-0.08435,-1.8185,4.6064,2.5315,3
-0.57127,2.1874,6.4902,1.4277,3.6448,2.5668,1.4827,4.3034,2
-1.2922,-1.8492,2.732,1.0276,-0.57555,-2.0487,1.3607,5.2967,3
-1.9204,0.6489,4.0957,3.4951,2.4834,-4.4484,-3.1052,1.313,1
-2.1025,1.9612,3.7269,-0.75313,3.5852,-0.49821,2.1709,2.3218,3
-1.5175,3.2971,-1.7883,0.05426,0.44428,4.1683,3.1456,-1.7759,1
3.1944,-0.44386,0.17733,0.038684,6.124,-1.5673,1.8672,-1.7181,3
3.0078,-2.152,-0.24477,1.8545,-1.2463,3.9488,-3.8062,1.8894,1
0.20657,0.41402,-1.378,-0.70065,-1.8138,9.2159,-1.5006,-1.1607,3
-1.9649,3.7202,-0.16741,-1.742,-1.1638,-0.70459,-3.0593,0.4541,1
-0.87493,0.40965,-0.99818,2.6566,0.052948,13.007,-1.8838,-0.042245,1
0.037978,1.0446,7.3106,1.7865,3.4628,9.9831,3.4602,6.6077,2
0.00877,2.6507,6.044,-8.3972,4.9221,2.8459,-2.5444,1.8373,2
1.7982,3.35,4.5844,2.9937,2.7277,6.6414,-0.12519,7.0678,2
-0.71652,3.2891,5.6406,0.30229,4.0773,7.7429,0.081789,5.4803,2
0.8053,2.2416,7.0524,-6.6133,4.277,10.471,1.3351,4.0612,2
-0.93802,-1.4857,-1.3007,-0.82203,-0.053803,1.6698,-2.6464,0.563,1
-4.348,0.76492,1.6098,-2.2481,5.4657,7.7172,3.048,2.3088,2
1.2968,-1.1469,0.6579,-0.47583,-0.95623,-4.683,-3.7026,-1.024,3
-2.2364,-2.8019,-1.8321,2.7278,3.7821,5.4523,-2.655,0.029033,3
-0.053647,0.50203,6.8976,-0.91068,4.685,-4.8659,4.6429,4.9391,2
1.6984,2.3631,6.3955,2.6912,7.5044,6.9933,2.775,3.6824,2
-0.53162,1.2541,7.7961,-2.3983,1.4983,7.1883,0.58779,5.9807,2
2.1817,1.8678,3.0592,1.1897,2.8249,6.947,1.89,7.0573,2
0.81902,-0.64765,5.9131,4.5562,2.0675,0.089703,3.517,5.4666,2
3.3087,3.4982,1.2816,2.5512,-0.62018,-2.1488,-3.7882,2.3255,1
3.4532,-2.3026,-1.5805,2.4279,-1.7586,5.212,3.5196,-0.65136,3
-2.0702,1.6226,1.1663,2.2977,2.4021,-4.9729,-0.55885,0.85485,1
3.2572,0.80577,5.7577,-0.23526,6.6797,7.1308,-0.44551,5.03,2
2.0629,1.8781,4.114,-0.90133,-1.5835,-7.8997,-3.3462,7.5775,2
-1.5173,6.6319,3.3382,0.22205,0.025433,7.6755,1.6228,3.1324,3
0.58948,1.9189,4.8427,-1.8943,4.5829,8.049,4.7933,5.5544,2
0.3167,-0.64742,5.539,2.1387,2.2413,3.2213,-5.3323,5.3407,2
-2.3198,4.0751,0.56327,-1.6037,0.043233,10.505,8.9379,1.3792,1
2.9917,1.08,5.0205,3.8881,3.5583,6.8789,4.3379,6.7347,2
